brand,car_age,price
Porsche,8,116911.00000000004
Subaru,17,7495.000000000001
Cadillac,4,28500.0
Nissan,3,18998.999999999993
Kia,4,25500.0
GMC,9,27632.999999999978
Mercedes-Benz,5,56000.000000000044
Ford,5,32107.0
Subaru,8,7749.999999999999
INFINITI,8,28500.0
Kia,2,42500.00000000003
Pontiac,18,12900.0
Mazda,4,29995.000000000007
Ford,10,29500.000000000007
Hyundai,12,16499.999999999993
Dodge,12,4399.000000000004
Jeep,6,39899.99999999998
Chevrolet,14,16000.000000000002
Ford,2,70000.00000000001
Chevrolet,3,89000.00000000004
Tesla,7,31499.999999999996
Audi,12,10999.999999999993
Cadillac,11,21499.999999999985
Nissan,13,15995.0
Chevrolet,6,43860.00000000002
Lincoln,9,10500.000000000005
Chevrolet,9,12998.99999999999
Nissan,17,3850.0000000000023
Ford,21,9500.000000000005
Porsche,3,233999.99999999994
Dodge,24,27499.99999999998
Chevrolet,4,44791.00000000001
Nissan,3,19598.99999999998
Audi,11,21372.999999999993
Lamborghini,14,229000.00000000006
Mercedes-Benz,13,14999.99999999999
FIAT,9,15999.000000000002
Ford,7,31499.999999999996
Ford,21,9200.0
Ford,19,8500.000000000005
Kia,6,29999.99999999999
Mercedes-Benz,10,18999.999999999985
Nissan,11,9000.0
Volkswagen,6,25500.0
BMW,12,17500.000000000015
Audi,3,52000.000000000044
Nissan,8,8500.000000000005
Subaru,5,32499.99999999997
Ford,15,13999.999999999995
GMC,2,145999.99999999997
BMW,7,60499.99999999998
Acura,9,19500.0
Chevrolet,3,68990.00000000004
Jeep,26,12000.0
Ford,9,19995.00000000001
Porsche,24,35999.99999999998
Nissan,4,29724.999999999978
Pontiac,16,17500.000000000015
Mercedes-Benz,4,40999.99999999999
McLaren,5,279950.0000000002
Jeep,18,4800.000000000003
Audi,3,47000.0
BMW,7,44899.99999999997
Volkswagen,6,14980.000000000004
Porsche,3,108000.00000000001
Cadillac,6,25999.999999999985
Lexus,17,34000.0
Ford,3,45999.999999999956
Porsche,17,129000.0000000001
Buick,13,15995.0
Mazda,17,6799.999999999996
Ford,6,32300.000000000004
Mazda,4,25214.999999999993
Ford,21,8500.000000000005
Volkswagen,9,18998.999999999993
Ford,21,21999.999999999993
Hummer,17,37000.00000000001
BMW,8,28900.0
BMW,5,37998.0
Hyundai,11,7500.0000000000055
RAM,11,24850.0
Ford,2,60000.000000000015
MINI,11,15750.000000000013
Cadillac,12,18799.999999999993
Mercedes-Benz,3,61998.000000000015
Toyota,11,27999.000000000004
Audi,6,48000.00000000003
Lexus,6,34000.0
Toyota,6,39857.00000000003
FIAT,10,11499.999999999998
Ford,3,28000.00000000002
Ford,19,21999.999999999993
Jeep,2,40995.00000000002
Jeep,10,16999.99999999999
Ford,2,58999.99999999997
Jeep,15,4499.999999999999
Lexus,19,7500.0000000000055
Rolls-Royce,3,399950.0000000001
Ford,4,69995.00000000006
BMW,14,12000.0
Porsche,9,77999.99999999994
Ford,12,19794.999999999996
Lexus,7,23399.999999999993
Volkswagen,13,9000.0
Volkswagen,9,13800.000000000011
Porsche,12,65900.00000000003
Toyota,11,11799.999999999998
Ford,6,50000.000000000015
Mercedes-Benz,6,55900.000000000015
Porsche,5,112500.00000000004
Ford,14,23499.999999999978
Cadillac,6,30599.00000000001
Volkswagen,6,19289.99999999999
Jeep,20,10999.999999999993
Lincoln,23,10999.999999999993
Ford,3,71899.99999999997
Mercedes-Benz,19,15900.000000000004
Audi,12,27450.0
BMW,12,19998.999999999985
Porsche,16,79994.99999999994
Kia,5,16994.999999999993
Chevrolet,21,23499.999999999978
Hyundai,7,20900.000000000015
RAM,3,45998.99999999999
Kia,2,40199.99999999996
Ford,5,43999.99999999997
BMW,12,15999.000000000002
Mercedes-Benz,4,38499.99999999997
Audi,2,51598.00000000003
Ford,5,20999.99999999998
Audi,6,42500.00000000003
Toyota,21,4000.0000000000014
Kia,8,17238.000000000004
Ford,3,53500.000000000044
Audi,6,44869.999999999985
Chevrolet,5,79899.99999999997
Scion,11,10998.000000000005
Mercedes-Benz,8,20999.99999999998
Nissan,5,23625.0
Ford,7,29949.999999999996
Ford,14,4700.000000000002
Chevrolet,10,37000.00000000001
Ford,5,18999.999999999985
Dodge,7,35000.00000000001
Hyundai,4,23998.999999999985
GMC,6,36750.00000000003
Alfa,7,41500.000000000015
Subaru,17,14500.000000000004
GMC,4,73000.00000000003
Chevrolet,20,9000.0
Mercedes-Benz,12,26900.000000000004
Ford,3,32849.99999999998
Dodge,7,26691.000000000015
Ford,9,24349.999999999978
Lexus,9,22494.999999999993
Cadillac,6,25999.999999999985
Ford,15,38000.000000000015
Ford,10,44999.999999999985
BMW,20,5000.000000000003
Lamborghini,10,185499.99999999994
Toyota,18,7449.9999999999945
BMW,14,13598.999999999998
Chevrolet,8,37000.00000000001
Mazda,26,9000.0
Toyota,20,8500.000000000005
RAM,12,26500.000000000004
Mercedes-Benz,9,41998.99999999998
Volkswagen,4,25997.999999999993
Toyota,7,50999.999999999985
Cadillac,7,49999.00000000001
Volkswagen,7,20900.000000000015
Nissan,5,20999.99999999998
Mercedes-Benz,6,25497.999999999996
Ford,10,31000.000000000015
Toyota,9,18500.0
Toyota,2,45999.999999999956
Mercedes-Benz,12,22800.0
Tesla,5,43999.99999999997
BMW,13,12900.0
Dodge,19,4499.999999999999
Ford,9,26999.999999999978
BMW,8,20000.000000000015
Mazda,4,28991.000000000022
BMW,12,24499.99999999998
Audi,6,31000.000000000015
Audi,12,25999.999999999985
Nissan,12,58999.99999999997
Tesla,5,49994.99999999997
Toyota,25,2500.0000000000005
Tesla,4,37998.999999999985
Buick,9,14994.999999999989
Toyota,4,48499.99999999998
BMW,4,32085.00000000001
BMW,14,12000.0
Tesla,7,40999.99999999999
Lexus,13,19470.000000000007
Chevrolet,17,16999.99999999999
Subaru,20,12499.0
Volkswagen,13,9750.000000000002
Porsche,29,75000.00000000004
Audi,3,41500.000000000015
INFINITI,7,31999.999999999993
Chevrolet,23,20999.99999999998
Mazda,32,2500.0000000000005
Mercedes-Benz,17,34499.99999999997
Mercedes-Benz,9,17994.999999999996
Land,2,193063.00000000012
Mercedes-Benz,24,6500.000000000003
Ford,8,26500.000000000004
Buick,11,18900.000000000004
Porsche,5,56000.000000000044
Hyundai,18,4200.000000000004
Mazda,4,33686.99999999997
Tesla,5,68969.00000000004
Jeep,9,27499.99999999998
Toyota,21,8550.000000000002
Chevrolet,7,42949.99999999997
Jaguar,25,15400.00000000001
Mercedes-Benz,10,21999.999999999993
BMW,8,21499.999999999985
Volkswagen,7,24999.0
Nissan,13,9950.000000000007
Subaru,7,25999.999999999985
BMW,25,26900.000000000004
Mercedes-Benz,2,64999.999999999956
Volkswagen,6,32749.999999999978
MINI,9,12750.0
Nissan,8,12999.999999999995
Lexus,11,16000.000000000002
INFINITI,12,14500.000000000004
Audi,7,23750.000000000022
Nissan,10,11599.999999999993
Chevrolet,6,26989.999999999993
Dodge,25,10000.00000000001
Ford,9,15500.00000000001
Mercedes-Benz,9,34899.99999999998
Cadillac,18,9999.00000000001
Ford,13,8500.000000000005
Lexus,15,10700.000000000004
Dodge,5,40000.0
Chevrolet,2,101999.00000000003
Jeep,6,44499.99999999997
Tesla,4,35999.00000000002
Toyota,4,52589.99999999997
INFINITI,9,17500.000000000015
Porsche,3,130999.99999999997
Ford,6,33699.99999999999
BMW,3,55000.00000000004
Toyota,11,13309.999999999996
Ford,7,34995.00000000002
Toyota,12,20800.000000000007
Ford,9,16000.000000000002
Buick,4,33290.0
Audi,6,39899.99999999998
Chrysler,12,9500.000000000005
Chevrolet,14,6999.999999999998
Ford,5,46995.00000000001
Jaguar,14,12399.999999999998
Jeep,5,53000.00000000002
Ford,14,29799.999999999975
Jaguar,8,25999.999999999985
Porsche,10,84999.0
Ford,3,69998.99999999994
Suzuki,12,6900.000000000005
Ford,6,12000.0
Toyota,31,9000.0
Honda,11,14999.99999999999
Mercedes-Benz,7,60999.999999999956
BMW,10,16999.99999999999
Nissan,18,6749.9999999999945
Chevrolet,10,49000.000000000015
Ford,7,38000.000000000015
Porsche,5,89900.00000000007
Toyota,15,17900.0
Porsche,4,151900.0000000001
BMW,3,99799.99999999994
Lexus,9,21994.999999999985
Aston,22,32849.99999999998
Chevrolet,7,17899.000000000007
Porsche,10,66500.00000000006
BMW,5,59334.99999999995
Subaru,4,35999.99999999998
Volkswagen,14,3499.9999999999977
Mercedes-Benz,2,175000.00000000012
Mercedes-Benz,7,25899.999999999985
Bentley,2,349949.99999999977
Audi,3,53899.999999999985
Porsche,3,90997.99999999997
Ford,5,62999.00000000004
BMW,5,40000.0
